Nivel,Nivel_Nombre,Codigo,Descripcion,Codigo_Padre,Cod_Seccion,Desc_Seccion,Cod_Division,Desc_Division,Cod_Grupo,Desc_Grupo,Cod_Clase,Desc_Clase,Cod_Subclase,Desc_Subclase
4,Clase,0321,CAUCHO NATURAL EN FORMAS PRIMARIAS O EN PLANCHAS  HOJAS O TIRAS,032,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",03,PRODUCTOS DE LA SILVICULTURA Y LA EXTRACCION DE MADERA,032,GOMAS NATURALES,0321,CAUCHO NATURAL EN FORMAS PRIMARIAS O EN PLANCHAS  HOJAS O TIRAS,,
4,Clase,0322,BALATA  GUTAPERCHA  GUAYULE  CHICLE Y  GOMAS NATURALES ANALOGAS,032,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",03,PRODUCTOS DE LA SILVICULTURA Y LA EXTRACCION DE MADERA,032,GOMAS NATURALES,0322,BALATA  GUTAPERCHA  GUAYULE  CHICLE Y  GOMAS NATURALES ANALOGAS,,
4,Clase,0323,GOMA  LACA  OTRAS GOMAS NATURALES  RESINAS Y OTROS JUGOS Y EXTRACTOS VEGETALES,032,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",03,PRODUCTOS DE LA SILVICULTURA Y LA EXTRACCION DE MADERA,032,GOMAS NATURALES,0323,GOMA  LACA  OTRAS GOMAS NATURALES  RESINAS Y OTROS JUGOS Y EXTRACTOS VEGETALES,,
4,Clase,0391,CORCHO NATURAL   SIN ELABORAR O SIMPLEMENTE PREPARADO,039,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",03,PRODUCTOS DE LA SILVICULTURA Y LA EXTRACCION DE MADERA,039,OTROS PRODUCTOS DE LA SILVICULTURA,0391,CORCHO NATURAL   SIN ELABORAR O SIMPLEMENTE PREPARADO,,
4,Clase,0392,PARTES DE PLANTAS  SIN FLORES NI CAPULLOS Y GRANILLAS  MUSGOS Y LIQUENES DEL TIPO ADECUADO PARA ADORNOS,039,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",03,PRODUCTOS DE LA SILVICULTURA Y LA EXTRACCION DE MADERA,039,OTROS PRODUCTOS DE LA SILVICULTURA,0392,PARTES DE PLANTAS  SIN FLORES NI CAPULLOS Y GRANILLAS  MUSGOS Y LIQUENES DEL TIPO ADECUADO PARA ADORNOS,,
4,Clase,0393,MATERIAS VEGETALES DEL TIPO UTILIZADO PRINCIPALMENTE EN CESTERIA O COMO RELLENO O GUARNICION PARA ESCOBAS O CEPILLOS; MATERIAS VEGETALES SIN ELABORAR DEL TIPO UTILIZADO PRINCIPALMENTE PARA TENIR O CURTIR; PRODUCTOS VEGETALES N.C.P.,039,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",03,PRODUCTOS DE LA SILVICULTURA Y LA EXTRACCION DE MADERA,039,OTROS PRODUCTOS DE LA SILVICULTURA,0393,MATERIAS VEGETALES DEL TIPO UTILIZADO PRINCIPALMENTE EN CESTERIA O COMO RELLENO O GUARNICION PARA ESCOBAS O CEPILLOS; MATERIAS VEGETALES SIN ELABORAR DEL TIPO UTILIZADO PRINCIPALMENTE PARA TENIR O CURTIR; PRODUCTOS VEGETALES N.C.P.,,
4,Clase,0411,PEZ  VIVO,041,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",04,PECES Y OTROS PRODUCTOS DE LA PESCA,041,"PESCA, VIVA, FRESCA O REFRIGERADA",0411,PEZ  VIVO,,
4,Clase,0412,PESCADO  FRESCO O REFRIGERADO,041,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",04,PECES Y OTROS PRODUCTOS DE LA PESCA,041,"PESCA, VIVA, FRESCA O REFRIGERADA",0412,PESCADO  FRESCO O REFRIGERADO,,
4,Clase,0421,CRUSTACEOS  SIN CONGELAR,042,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",04,PECES Y OTROS PRODUCTOS DE LA PESCA,042,"CRUSTACEOS, SIN CONGELAR; OSTRAS;  OTROS  INVERTEBRADOS ACUATICOS, VIVOS, FRESCOS O REFRIGERADOS",0421,CRUSTACEOS  SIN CONGELAR,,
4,Clase,0422,OSTRAS,042,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",04,PECES Y OTROS PRODUCTOS DE LA PESCA,042,"CRUSTACEOS, SIN CONGELAR; OSTRAS;  OTROS  INVERTEBRADOS ACUATICOS, VIVOS, FRESCOS O REFRIGERADOS",0422,OSTRAS,,
4,Clase,0423,OTROS INVERTEBRADOS ACUATICOS VIVOS  FRESCOS O REFRIGERADOS,042,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",04,PECES Y OTROS PRODUCTOS DE LA PESCA,042,"CRUSTACEOS, SIN CONGELAR; OSTRAS;  OTROS  INVERTEBRADOS ACUATICOS, VIVOS, FRESCOS O REFRIGERADOS",0423,OTROS INVERTEBRADOS ACUATICOS VIVOS  FRESCOS O REFRIGERADOS,,
4,Clase,0491,CORAL Y PRODUCTOS SIMILARES  CONCHAS DE MOLUSCOS  CRUSTACEOS O EQUINODERMOS Y JIBIONES,049,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",04,PECES Y OTROS PRODUCTOS DE LA PESCA,049,OTROS ANIMALES ACUATICOS,0491,CORAL Y PRODUCTOS SIMILARES  CONCHAS DE MOLUSCOS  CRUSTACEOS O EQUINODERMOS Y JIBIONES,,
4,Clase,0492,ESPONJAS NATURALES DE ORIGEN ANIMAL,049,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",04,PECES Y OTROS PRODUCTOS DE LA PESCA,049,OTROS ANIMALES ACUATICOS,0492,ESPONJAS NATURALES DE ORIGEN ANIMAL,,
4,Clase,0493,ALGAS MARINAS Y OTRAS ALGAS  FRESCAS O SECAS  MOLIDAS O SIN MOLER.,049,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",04,PECES Y OTROS PRODUCTOS DE LA PESCA,049,OTROS ANIMALES ACUATICOS,0493,ALGAS MARINAS Y OTRAS ALGAS  FRESCAS O SECAS  MOLIDAS O SIN MOLER.,,
5,Subclase,01110,TRIGO Y MORCAJO O TRANQUILLON SIN MOLER,0111,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",011,CEREALES,0111,TRIGO Y MORCAJO O TRANQUILLON,01110,TRIGO Y MORCAJO O TRANQUILLON SIN MOLER
5,Subclase,01120,MAIZ,0112,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",011,CEREALES,0112,MAIZ,01120,MAIZ
5,Subclase,01130,ARROZ CON CASCARA,0113,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",011,CEREALES,0113,ARROZ CON CASCARA,01130,ARROZ CON CASCARA
5,Subclase,01140,ARROZ DESCASCARILLADO,0114,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",011,CEREALES,0114,ARROZ DESCASCARILLADO,01140,ARROZ DESCASCARILLADO
5,Subclase,01150,CEBADA,0115,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",011,CEREALES,0115,CEBADA,01150,CEBADA
5,Subclase,01160,CENTENO Y AVENA,0116,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",011,CEREALES,0116,CENTENO Y AVENA,01160,CENTENO Y AVENA
5,Subclase,01190,OTROS CEREALES,0119,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",011,CEREALES,0119,OTROS CEREALES,01190,OTROS CEREALES
5,Subclase,01210,PAPAS (PATATAS),0121,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",012,LEGUMBRES Y TUBERCULOS,0121,PAPAS (PATATAS),01210,PAPAS (PATATAS)
5,Subclase,01220,LEGUMINOSAS SECAS Y PELADAS,0122,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",012,LEGUMBRES Y TUBERCULOS,0122,LEGUMINOSAS SECAS Y PELADAS,01220,LEGUMINOSAS SECAS Y PELADAS
5,Subclase,01231,ALGARROBAS,0123,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",012,LEGUMBRES Y TUBERCULOS,0123,OTRAS LEGUMBRES  FRESCAS O REFRIGERADAS,01231,ALGARROBAS
5,Subclase,01239,"OTRAS  LEGUMBRES,FRESCAS O REFRIGERADAS N.C.P.",0123,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",012,LEGUMBRES Y TUBERCULOS,0123,OTRAS LEGUMBRES  FRESCAS O REFRIGERADAS,01239,"OTRAS  LEGUMBRES,FRESCAS O REFRIGERADAS N.C.P."
5,Subclase,01240,RAICES Y TUBERCULOS COMESTIBLES RICOS EN ALMIDON O INULINA,0124,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",012,LEGUMBRES Y TUBERCULOS,0124,RAICES Y TUBERCULOS COMESTIBLES RICOS EN ALMIDON O INULINA,01240,RAICES Y TUBERCULOS COMESTIBLES RICOS EN ALMIDON O INULINA
5,Subclase,01310,"DATILES, HIGOS, BANANOS, COCOS, NUECES DEL BRASIL ( CASTANAS DE PARA) , ANANAS (PINA TROPICAL), AGUACATES, MANGOS, GUAYABAS, Y MANGOSTANES, FRESCOS O SECOS",0131,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",013,FRUTAS Y NUECES,0131,DATILES  HIGOS  BANANOS  COCOS  NUECES DEL BRASIL ( CASTANAS DE PARA)   ANANAS (PINA TROPICAL)  AGUACATES  MANGOS  GUAYABAS  Y MANGOSTANES  FRESCOS O SECOS,01310,"DATILES, HIGOS, BANANOS, COCOS, NUECES DEL BRASIL ( CASTANAS DE PARA) , ANANAS (PINA TROPICAL), AGUACATES, MANGOS, GUAYABAS, Y MANGOSTANES, FRESCOS O SECOS"
5,Subclase,01320,"FRUTAS CITRICAS, FRESCAS O SECAS",0132,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",013,FRUTAS Y NUECES,0132,FRUTAS CITRICAS  FRESCAS O SECAS,01320,"FRUTAS CITRICAS, FRESCAS O SECAS"
5,Subclase,01330,"UVAS, FRESCAS",0133,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",013,FRUTAS Y NUECES,0133,UVAS  FRESCAS,01330,"UVAS, FRESCAS"
5,Subclase,01340,"OTRAS FRUTAS, FRESCAS",0134,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",013,FRUTAS Y NUECES,0134,"OTRAS FRUTAS, FRESCAS",01340,"OTRAS FRUTAS, FRESCAS"
5,Subclase,01341,"MELONES , SANDIAS Y PAPAYAS FRESCOS",0134,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",013,FRUTAS Y NUECES,0134,"OTRAS FRUTAS, FRESCAS",01341,"MELONES , SANDIAS Y PAPAYAS FRESCOS"
5,Subclase,01349,"OTRAS FRUTAS, FRESCAS N.C.P.",0134,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",013,FRUTAS Y NUECES,0134,"OTRAS FRUTAS, FRESCAS",01349,"OTRAS FRUTAS, FRESCAS N.C.P."
5,Subclase,01350,"OTRAS FRUTAS, SECAS",0135,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",013,FRUTAS Y NUECES,0135,OTRAS FRUTAS  SECAS,01350,"OTRAS FRUTAS, SECAS"
5,Subclase,01360,"OTRAS NUECES, FRESCAS O SECAS, CON CASCARA O SIN ELLA",0136,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",013,FRUTAS Y NUECES,0136,OTRAS NUECES  FRESCAS O SECAS  CON CASCARA O SIN ELLA,01360,"OTRAS NUECES, FRESCAS O SECAS, CON CASCARA O SIN ELLA"
5,Subclase,01410,SOYA (SOJA),0141,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",014,SEMILLAS DE ACEITE Y FRUTOS OLEAGINOSOS,0141,SOYA (SOJA),01410,SOYA (SOJA)
5,Subclase,01420,CACAHUETES (MANIES),0142,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",014,SEMILLAS DE ACEITE Y FRUTOS OLEAGINOSOS,0142,CACAHUETES (MANIES),01420,CACAHUETES (MANIES)
5,Subclase,01430,"SEMILAS DE GIRASOL, SESAMO (AJONJOLI), CARTAMO, COLZA Y MOSTAZA",0143,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",014,SEMILLAS DE ACEITE Y FRUTOS OLEAGINOSOS,0143,SEMILLAS DE GIRASOL  SESAMO (AJONJOLI)  CARTAMO  COLZA Y MOSTAZA,01430,"SEMILAS DE GIRASOL, SESAMO (AJONJOLI), CARTAMO, COLZA Y MOSTAZA"
5,Subclase,01440,SEMILLAS DE ALGODON,0144,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",014,SEMILLAS DE ACEITE Y FRUTOS OLEAGINOSOS,0144,SEMILLAS DE ALGODON,01440,SEMILLAS DE ALGODON
5,Subclase,01490,SEMILLAS OLEAGINOSAS DE ACEITE N.C.P. Y FRUTOS OLEAGINOSOS,0149,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",014,SEMILLAS DE ACEITE Y FRUTOS OLEAGINOSOS,0149,SEMILLAS OLEAGINOSAS DE ACEITE N.C.P. Y FRUTOS OLEAGINOSOS,01490,SEMILLAS OLEAGINOSAS DE ACEITE N.C.P. Y FRUTOS OLEAGINOSOS
5,Subclase,01510,"PLANTAS VIVAS; BULBOS, TUBERCULOS Y RAICES; ESTACAS Y ESQUEJES; ESPORAS DE HONGOS",0151,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",015,PLANTAS VIVAS; FLORES Y CAPULLOS CORTADOS; SEMILLAS DE FLORES Y FRUTOS; SEMILLAS DE VEGETALES,0151,PLANTAS VIVAS; BULBOS  TUBERCULOS Y RAICES; ESTACAS Y ESQUEJES; ESPORAS DE HONGOS,01510,"PLANTAS VIVAS; BULBOS, TUBERCULOS Y RAICES; ESTACAS Y ESQUEJES; ESPORAS DE HONGOS"
5,Subclase,01520,"FLORES Y CAPULLOS CORTADOS, INCLUSO RAMILLETES, CORONAS, ARREGLOS FLORALES Y ARTICULOS SIMILARES",0152,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",015,PLANTAS VIVAS; FLORES Y CAPULLOS CORTADOS; SEMILLAS DE FLORES Y FRUTOS; SEMILLAS DE VEGETALES,0152,FLORES Y CAPULLOS CORTADOS  INCLUSO RAMILLETES  CORONAS  ARREGLOS FLORALES Y ARTICULOS SIMILARES,01520,"FLORES Y CAPULLOS CORTADOS, INCLUSO RAMILLETES, CORONAS, ARREGLOS FLORALES Y ARTICULOS SIMILARES"
5,Subclase,01530,SEMILLAS DE FLORES Y FRUTOS,0153,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",015,PLANTAS VIVAS; FLORES Y CAPULLOS CORTADOS; SEMILLAS DE FLORES Y FRUTOS; SEMILLAS DE VEGETALES,0153,SEMILLAS DE FLORES Y FRUTOS,01530,SEMILLAS DE FLORES Y FRUTOS
5,Subclase,01540,SEMILLAS DE VEGETALES EXCEPTO LAS SEMILLAS DE REMOLACHA,0154,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",015,PLANTAS VIVAS; FLORES Y CAPULLOS CORTADOS; SEMILLAS DE FLORES Y FRUTOS; SEMILLAS DE VEGETALES,0154,SEMILLAS DE VEGETALES EXCEPTO LAS SEMILLAS DE REMOLACHA,01540,SEMILLAS DE VEGETALES EXCEPTO LAS SEMILLAS DE REMOLACHA
5,Subclase,01611,"CAFE SIN TOSTAR, NO DESCAFEINADO",0161,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",016,CULTIVOS DE PLANTAS BEBESTIBLES Y ESPECIAS,0161,CULTIVOS DE PLANTAS BEBESTIBLES,01611,"CAFE SIN TOSTAR, NO DESCAFEINADO"
5,Subclase,01612,"TE VERDE (SIN FERMENTAR), TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, EN ENVOLTORIOS INMEDIATOS DE UN CONTENIDO NO SUPERIOR A 3 KG.",0161,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",016,CULTIVOS DE PLANTAS BEBESTIBLES Y ESPECIAS,0161,CULTIVOS DE PLANTAS BEBESTIBLES,01612,"TE VERDE (SIN FERMENTAR), TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, EN ENVOLTORIOS INMEDIATOS DE UN CONTENIDO NO SUPERIOR A 3 KG."
5,Subclase,01613,MATE,0161,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",016,CULTIVOS DE PLANTAS BEBESTIBLES Y ESPECIAS,0161,CULTIVOS DE PLANTAS BEBESTIBLES,01613,MATE
5,Subclase,01614,"CACAO EN GRANO, CRUDO O TOSTADO",0161,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",016,CULTIVOS DE PLANTAS BEBESTIBLES Y ESPECIAS,0161,CULTIVOS DE PLANTAS BEBESTIBLES,01614,"CACAO EN GRANO, CRUDO O TOSTADO"
5,Subclase,01620,"ESPECIAS, ELABORADAS O SIN ELABORAR",0162,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",016,CULTIVOS DE PLANTAS BEBESTIBLES Y ESPECIAS,0162,ESPECIAS  ELABORADAS O SIN ELABORAR,01620,"ESPECIAS, ELABORADAS O SIN ELABORAR"
5,Subclase,01710,HOJAS DE TABACO CURADAS DESVENADAS/ DESPALILLADAS,0171,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",017,TABACO SIN ELABORAR,0171,HOJAS DE TABACO CURADAS DESVENADAS/ DESPALILLADAS,01710,HOJAS DE TABACO CURADAS DESVENADAS/ DESPALILLADAS
5,Subclase,01790,OTRO TABACO SIN ELABORAR,0179,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",017,TABACO SIN ELABORAR,0179,OTRO TABACO SIN ELABORAR,01790,OTRO TABACO SIN ELABORAR
5,Subclase,01810,REMOLACHA AZUCARERA,0181,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",018,PLANTAS UTILIZADAS EN LA FABRICACION DE AZUCAR,0181,REMOLACHA AZUCARERA,01810,REMOLACHA AZUCARERA
5,Subclase,01820,CANA DE AZUCAR,0182,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",018,PLANTAS UTILIZADAS EN LA FABRICACION DE AZUCAR,0182,CANA DE AZUCAR,01820,CANA DE AZUCAR
5,Subclase,01910,"PAJA Y CASCABILLO DE CEREALES, SIN PREPARAR, ESTEN O NO PICADOS, MOLIDOS, PRENSADOS O EN FORMA GRANULAR; NABOS, REMOLACHAS, RAICES FORRAJERAS, HENO, ALFALFA, TREBOL, ESPARCETA, COL FORRAJERA, ALTRAMUCES, VEZAS Y PRODUCTOS FORRAJEROS SIMILARES, GRANULADOS",0191,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",019,MATERIAS VEGETALES EN BRUTO N.C.P.,0191,PAJA Y CASCABILLO DE CEREALES  SIN PREPARAR  ESTEN O NO PICADOS  MOLIDOS  PRENSADOS O EN FORMA GRANULAR; NABOS  REMOLACHAS  RAICES FORRAJERAS  HENO  ALFALFA  TREBOL  ESPARCETA  COL FORRAJERA  ALTRAMUCES  VEZAS Y PRODUCTOS FORRAJEROS SIMILARES  GRANULADOS,01910,"PAJA Y CASCABILLO DE CEREALES, SIN PREPARAR, ESTEN O NO PICADOS, MOLIDOS, PRENSADOS O EN FORMA GRANULAR; NABOS, REMOLACHAS, RAICES FORRAJERAS, HENO, ALFALFA, TREBOL, ESPARCETA, COL FORRAJERA, ALTRAMUCES, VEZAS Y PRODUCTOS FORRAJEROS SIMILARES, GRANULADOS"
5,Subclase,01921,"ALGODON, DESMOTADO O SIN DESMOTAR",0192,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",019,MATERIAS VEGETALES EN BRUTO N.C.P.,0192,MATERIAS VEGETALES SIN ELABORAR UTILIZADAS EN LA FASBRICACION DE TEXTILES,01921,"ALGODON, DESMOTADO O SIN DESMOTAR"
5,Subclase,01922,"YUTE Y OTRAS FIBRAS TEXTILES DEL LIBER EN RAMA O ENRIADOS, EXCEPTO LINO, CANAMO Y RAMIO.",0192,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",019,MATERIAS VEGETALES EN BRUTO N.C.P.,0192,MATERIAS VEGETALES SIN ELABORAR UTILIZADAS EN LA FASBRICACION DE TEXTILES,01922,"YUTE Y OTRAS FIBRAS TEXTILES DEL LIBER EN RAMA O ENRIADOS, EXCEPTO LINO, CANAMO Y RAMIO."
5,Subclase,01923,"LINO Y CANAMO, EN RAMA O ENRIADOS; SISAL Y OTRAS FIBRAS TEXTILES DEL GENERO AGAVE EN RAMA; FIBRAS DE COCO, ABACA Y RAMIO Y OTRAS FIBRAS TEXTILES VEGETALES, EN RAMA",0192,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",019,MATERIAS VEGETALES EN BRUTO N.C.P.,0192,MATERIAS VEGETALES SIN ELABORAR UTILIZADAS EN LA FASBRICACION DE TEXTILES,01923,"LINO Y CANAMO, EN RAMA O ENRIADOS; SISAL Y OTRAS FIBRAS TEXTILES DEL GENERO AGAVE EN RAMA; FIBRAS DE COCO, ABACA Y RAMIO Y OTRAS FIBRAS TEXTILES VEGETALES, EN RAMA"
5,Subclase,01930,"PLANTAS Y PARTES DE PLANTAS DEL TIPO UTILIZADO PRINCIPALMENTE EN PERFUMERIA, EN FARMACIA O COMO INSECTICIDAS O FUNGICIDAS O PARA FINES ANALOGOS",0193,0,"PRODUCTOS DE LA AGRICULTURA, SILVICULTURA Y LA PESCA",01,"PRODUCTOS DE LA AGRICULTURA, LA HORTICULTURA Y LA JARDINERIA COMERCIAL",019,MATERIAS VEGETALES EN BRUTO N.C.P.,0193,PLANTAS Y PARTES DE PLANTAS DEL TIPO UTILIZADO PRINCIPALMENTE EN PERFUMERIA  EN FARMACIA O COMO INSECTICIDAS O FUNGICIDAS O PARA FINES ANALOGOS,01930,"PLANTAS Y PARTES DE PLANTAS DEL TIPO UTILIZADO PRINCIPALMENTE EN PERFUMERIA, EN FARMACIA O COMO INSECTICIDAS O FUNGICIDAS O PARA FINES ANALOGOS"
